"province";"sex";"nationality";"age";"house_size";"type_contract";"single";"married";"separated";"widowed";"divorced";"edu0";"edu1";"edu2";"edu3";"eq_house_disp_inc";"house_cost"
63;1;1;60;2;1;0;0;0;0;1;0;1;0;0;18360;228
63;1;1;50;2;1;0;1;0;0;0;0;0;1;0;12084;218
63;0;1;65;1;1;0;0;0;1;0;0;1;0;0;10055;147
63;0;1;62;1;1;0;0;0;0;1;0;0;1;0;20850;497
63;1;0;41;3;1;0;1;0;0;0;0;0;1;0;13310;7
63;1;1;36;4;1;0;1;0;0;0;0;1;0;0;11028,09524;229
63;0;1;75;1;1;0;0;0;1;0;0;0;1;0;16361;236
63;1;1;48;2;1;0;1;0;0;0;0;1;0;0;37924,66667;293
63;1;1;47;5;1;0;1;0;0;0;0;1;0;0;11627,85714;187
63;1;1;56;2;1;0;1;0;0;0;0;0;1;0;17608;195
63;1;1;67;2;1;0;1;0;0;0;0;0;1;0;16480;301
63;1;1;44;2;1;0;1;0;0;0;0;0;0;1;32250;733
63;1;1;67;1;1;0;0;0;1;0;0;1;0;0;15899;567
63;0;1;81;1;0;0;0;0;1;0;1;0;0;0;7274;195
63;1;1;81;2;1;0;1;0;0;0;0;1;0;0;13289,33333;198
63;1;1;81;2;1;0;1;0;0;0;0;1;0;0;21000;268
63;1;1;51;4;1;0;0;0;0;1;0;1;0;0;19542,17391;139
63;1;1;36;4;1;0;1;0;0;0;0;0;1;0;9188,571429;419
63;1;1;57;4;0;0;1;0;0;0;0;0;0;1;15739,6;322
63;1;1;52;4;1;0;1;0;0;0;0;0;1;0;14925,2;425
63;1;1;48;2;1;1;0;0;0;0;0;1;0;0;16625,33333;798
63;1;1;51;1;1;1;0;0;0;0;0;1;0;0;12453;61
63;1;1;69;1;1;0;0;0;1;0;0;1;0;0;12136;904
63;1;1;64;3;1;0;1;0;0;0;0;0;1;0;16252;315
63;1;1;60;4;1;0;1;0;0;0;0;0;1;0;30630,4;404
63;1;1;42;2;1;0;0;0;0;1;0;1;0;0;22149,33333;372
63;1;1;81;2;1;0;1;0;0;0;0;1;0;0;14496,66667;200
63;1;1;63;2;1;0;1;0;0;0;0;1;0;0;30044,66667;307
63;1;1;44;1;1;1;0;0;0;0;0;0;0;1;24580;231
63;1;1;65;2;1;0;1;0;0;0;0;1;0;0;10124;266
63;1;1;47;4;1;0;1;0;0;0;0;1;0;0;12247,3913;156
63;0;1;48;2;1;1;0;0;0;0;0;0;1;0;10171,33333;665
63;1;1;81;2;1;0;1;0;0;0;0;1;0;0;17669,33333;166
63;0;1;81;1;1;0;0;0;1;0;1;0;0;0;14202;678
63;1;1;48;1;1;1;0;0;0;0;0;0;1;0;19876;68
63;1;1;38;1;1;0;1;0;0;0;0;1;0;0;25966;78
63;0;1;35;1;0;1;0;0;0;0;0;0;1;0;19332;275
63;0;1;56;2;0;1;0;0;0;0;0;0;1;0;14535,33333;690
63;0;1;50;2;1;0;1;0;0;0;0;0;1;0;35196,66667;160
63;1;1;76;2;0;0;1;0;0;0;0;1;0;0;9547,333333;246
63;1;1;42;4;1;0;1;0;0;0;0;0;1;0;14612,85714;280
63;0;1;38;3;0;0;0;1;0;0;0;0;1;0;1599,375;94
63;0;1;81;1;1;0;0;0;1;0;0;0;1;0;10283;120
63;1;1;68;2;0;0;1;0;0;0;0;1;0;0;13364;527
63;0;1;81;1;1;0;0;0;1;0;0;0;1;0;8203;555
63;0;1;77;1;1;0;0;0;1;0;0;1;0;0;11867;173
63;1;1;34;4;1;0;1;0;0;0;0;0;1;0;16709,52381;173
63;1;1;81;2;1;0;1;0;0;0;0;1;0;0;8696,666667;214
63;1;1;64;3;1;0;1;0;0;0;0;1;0;0;17693;518
63;1;1;70;2;1;0;1;0;0;0;0;0;1;0;15164;252
63;0;1;40;4;0;0;1;0;0;0;0;0;1;0;7226,190476;434
63;1;1;52;3;1;1;0;0;0;0;0;0;1;0;29598;200
63;1;1;36;2;1;0;1;0;0;0;0;0;1;0;26611,33333;96
63;0;1;29;4;1;0;1;0;0;0;0;0;0;1;25495,2381;565
63;1;1;52;5;1;0;1;0;0;0;0;0;1;0;12525;266
63;1;1;65;2;1;0;1;0;0;0;0;0;1;0;12998,66667;6
63;0;1;51;3;1;0;0;1;0;0;0;0;1;0;11525,5;76
63;0;1;50;1;1;1;0;0;0;0;0;0;0;1;7746;51
63;0;1;30;2;1;1;0;0;0;0;0;0;1;0;10879,33333;100
63;1;1;54;4;0;0;1;0;0;0;0;1;0;0;12051,2;232
63;0;1;81;1;1;0;0;0;1;0;0;1;0;0;13571;316
63;1;1;70;5;1;0;1;0;0;0;0;1;0;0;17173,33333;91
63;0;1;35;3;1;0;1;0;0;0;0;0;1;0;10618,33333;784
63;0;1;52;4;1;0;0;0;0;1;0;0;0;1;13550,4;567
63;1;1;65;3;1;0;1;0;0;0;0;0;0;1;33232,5;268
63;1;1;55;1;1;0;0;0;0;1;0;1;0;0;19895;200
63;0;1;47;2;1;0;1;0;0;0;0;1;0;0;23188,66667;368
63;1;1;41;1;1;0;0;0;0;1;0;0;1;0;50599;354
63;1;1;61;2;1;1;0;0;0;0;0;1;0;0;16428,66667;262
63;1;1;54;1;0;1;0;0;0;0;0;1;0;0;12399;188
63;1;1;57;3;1;0;1;0;0;0;0;1;0;0;20942;286
63;0;1;70;1;1;0;0;0;1;0;0;0;1;0;22512;305
63;1;1;50;2;1;0;1;0;0;0;0;0;1;0;17199,33333;232
63;1;1;45;2;1;0;1;0;0;0;0;0;1;0;64819,33333;258
63;1;1;67;4;1;0;1;0;0;0;0;1;0;0;16230;105
63;1;1;60;2;1;0;1;0;0;0;0;0;1;0;24309,33333;267
63;0;1;49;2;1;0;0;0;0;1;0;0;0;1;13708,66667;266
63;0;1;30;1;0;1;0;0;0;0;0;1;0;0;0;37
63;0;1;49;2;1;0;1;0;0;0;0;0;1;0;11546,66667;278
63;1;1;35;2;1;1;0;0;0;0;0;0;0;1;20190,66667;300
63;1;1;60;3;1;0;1;0;0;0;0;1;0;0;10818,5;179
63;1;1;47;3;1;0;1;0;0;0;0;1;0;0;23555,55556;520
63;0;1;63;1;1;0;0;0;1;0;0;1;0;0;24542;238
63;1;1;74;3;1;1;0;0;0;0;0;1;0;0;15403;131
63;0;1;53;3;1;1;0;0;0;0;0;0;1;0;16743;196
63;1;1;70;2;1;0;1;0;0;0;0;0;0;1;28867,33333;446
63;0;1;77;1;1;0;0;0;0;1;0;0;1;0;18984;422
63;0;1;36;1;1;1;0;0;0;0;0;0;0;1;18100;116
63;1;1;57;4;1;0;1;0;0;0;0;0;0;1;26184,4;371
63;1;1;52;2;1;0;1;0;0;0;0;0;0;1;38000,66667;408
63;1;0;38;1;1;0;1;0;0;0;0;0;1;0;23937;401
63;1;1;74;2;1;0;1;0;0;0;0;0;1;0;30678;406
63;1;1;81;2;1;0;1;0;0;0;0;1;0;0;40375,33333;561
63;1;1;67;1;1;0;0;0;1;0;0;0;1;0;18309;194
63;1;1;65;3;0;0;1;0;0;0;0;1;0;0;295;381
63;1;1;64;1;1;0;0;0;1;0;0;1;0;0;10763;415
63;0;1;62;1;1;0;0;0;1;0;0;0;1;0;22662;274
63;1;0;40;1;1;0;0;1;0;0;0;0;1;0;9610;638
63;0;1;33;4;0;0;1;0;0;0;0;1;0;0;15928,57143;569
63;0;1;81;2;0;0;0;0;1;0;0;1;0;0;12038,66667;225
63;0;1;41;4;1;0;1;0;0;0;0;0;0;1;35456,19048;471
63;0;1;65;3;1;0;0;0;1;0;0;1;0;0;28729;293
63;0;1;69;1;0;0;0;0;1;0;0;1;0;0;14380;72
63;1;1;77;3;1;0;1;0;0;0;0;1;0;0;26397;376
63;1;1;81;2;1;0;1;0;0;0;0;1;0;0;14706,66667;363
63;1;1;39;4;1;0;1;0;0;0;0;1;0;0;18419,52381;774
63;0;1;23;2;0;0;1;0;0;0;0;0;1;0;8336;450
63;1;1;48;4;1;0;1;0;0;0;0;1;0;0;9596,521739;437
63;0;1;57;1;1;0;0;0;0;1;0;1;0;0;34823;398
63;1;1;52;2;1;0;1;0;0;0;0;0;1;0;10864;206
63;1;1;30;4;1;0;1;0;0;0;0;1;0;0;11558,09524;753
63;1;1;54;2;1;0;1;0;0;0;0;1;0;0;18105,33333;729
63;1;1;54;4;1;0;1;0;0;0;0;0;1;0;32258;359
63;0;0;49;6;1;0;1;0;0;0;0;0;1;0;9362,580645;808
63;1;1;54;4;1;0;1;0;0;0;0;1;0;0;15439,2;328
63;1;1;38;4;1;0;1;0;0;0;0;0;1;0;20815,71429;745
63;1;1;55;3;0;0;1;0;0;0;0;1;0;0;4360,5;169
63;0;1;47;3;1;0;1;0;0;0;0;0;1;0;12365,55556;1043
63;0;1;43;1;1;0;0;1;0;0;0;0;1;0;23623;240
63;1;1;56;3;1;0;1;0;0;0;0;1;0;0;32827;278
63;0;1;34;2;1;1;0;0;0;0;0;0;0;1;28409,33333;185
63;1;1;70;2;1;0;0;0;1;0;0;0;1;0;30027,33333;345
63;0;1;59;3;1;0;1;0;0;0;0;0;0;1;43228,5;359
63;0;1;56;2;1;0;0;0;0;1;0;1;0;0;26344;208
63;0;1;43;4;1;0;1;0;0;0;0;0;1;0;37516,66667;308
63;1;1;73;2;1;0;1;0;0;0;0;0;0;1;18107,33333;344
63;1;1;39;1;1;0;0;1;0;0;0;0;1;0;16898;291
63;1;1;55;2;1;1;0;0;0;0;0;0;1;0;35315,33333;178
63;0;1;59;3;1;0;1;0;0;0;0;1;0;0;22090;319
63;1;1;43;4;1;0;1;0;0;0;0;0;1;0;32205,71429;468
63;0;1;72;1;1;0;0;0;1;0;0;0;1;0;18519;407
63;1;1;66;4;1;0;1;0;0;0;0;0;1;0;8758;673
63;0;1;38;1;1;1;0;0;0;0;0;0;0;1;23739;186
63;1;1;76;2;0;0;1;0;0;0;0;1;0;0;11005,33333;363
63;1;1;64;1;1;1;0;0;0;0;0;0;1;0;41230;162
63;1;1;69;2;1;0;1;0;0;0;0;0;1;0;24236,66667;552
63;1;1;53;2;1;0;1;0;0;0;0;1;0;0;23672,66667;320
63;1;1;46;3;1;0;0;0;0;1;0;0;1;0;17540;285
63;0;1;48;2;1;0;0;0;0;1;0;1;0;0;14939,33333;554
63;1;1;43;1;1;1;0;0;0;0;0;0;1;0;31661;225
63;1;1;49;5;1;0;1;0;0;0;0;0;1;0;12488,07692;254
63;1;1;62;2;1;0;1;0;0;0;0;0;1;0;35521,33333;246
63;1;1;44;4;1;0;1;0;0;0;0;0;0;1;12796,66667;223
63;1;1;42;1;1;1;0;0;0;0;0;0;1;0;15517;117
63;0;1;48;2;1;1;0;0;0;0;0;0;1;0;11204;1200
63;1;1;75;2;1;0;1;0;0;0;0;0;0;1;48583,33333;433
63;1;1;60;3;1;0;1;0;0;0;0;0;1;0;39521,5;316
63;1;1;57;4;1;0;1;0;0;0;0;0;1;0;22199,6;424
63;1;1;64;3;1;0;1;0;0;0;0;0;1;0;27722;248
63;1;1;66;4;1;0;1;0;0;0;0;1;0;0;14588,4;305
63;1;1;49;5;1;0;1;0;0;0;0;0;1;0;13920,38462;257
63;1;1;68;3;0;0;1;0;0;0;0;1;0;0;15190;391
63;1;0;31;1;0;1;0;0;0;0;0;0;0;1;22405;597
63;1;1;50;4;1;0;1;0;0;0;0;1;0;0;20573,6;678
63;1;0;59;1;1;0;0;0;1;0;0;0;1;0;15406;185
63;1;1;52;3;1;0;1;0;0;0;0;0;1;0;15755,55556;298
63;0;1;81;2;1;0;0;0;1;0;0;0;1;0;47319,33333;674
63;1;1;59;4;1;0;1;0;0;0;0;0;1;0;19407,2;287
63;1;1;52;5;1;0;1;0;0;0;0;1;0;0;10038;367
63;0;1;78;3;1;0;0;0;1;0;0;1;0;0;22737;489
63;1;1;43;3;1;0;1;0;0;0;0;0;0;1;26467,77778;208
63;1;1;34;5;1;0;1;0;0;0;0;0;0;1;15850,83333;338
63;1;1;52;4;1;0;1;0;0;0;0;0;1;0;8810,4;260
63;1;1;52;4;1;0;1;0;0;0;0;0;1;0;30378;451
63;0;1;66;2;1;1;0;0;0;0;0;0;0;1;31002;297
63;1;1;81;2;1;0;1;0;0;0;0;1;0;0;17447,33333;180
63;0;1;53;1;1;0;1;0;0;0;0;0;1;0;18985;153
63;0;0;41;6;1;0;1;0;0;0;0;0;1;0;9281,290323;66
63;1;1;80;2;1;0;1;0;0;0;0;1;0;0;11821,33333;601
63;1;1;36;4;1;1;0;0;0;0;0;0;1;0;10430;363
63;0;1;28;3;1;0;1;0;0;0;0;0;1;0;18680;288
63;1;1;65;5;1;0;1;0;0;0;0;1;0;0;4585,357143;211
63;1;1;76;1;1;0;0;1;0;0;0;1;0;0;15089;199
63;1;1;58;3;1;0;1;0;0;0;0;0;1;0;13521;97
63;0;1;55;2;1;1;0;0;0;0;0;0;0;1;16847,33333;305
63;1;1;42;3;1;0;1;0;0;0;0;0;0;1;22324,44444;314
63;1;1;77;1;1;1;0;0;0;0;0;1;0;0;14183;123
63;1;1;81;2;1;0;1;0;0;0;0;1;0;0;14958,66667;230
63;1;1;52;1;0;0;0;1;0;0;0;1;0;0;13269;311
63;1;1;76;2;1;0;1;0;0;0;0;1;0;0;10134,66667;128
63;1;1;39;1;1;1;0;0;0;0;0;0;1;0;23049;313
63;1;1;41;4;1;0;1;0;0;0;0;0;1;0;7776,666667;228
63;1;1;40;3;1;0;1;0;0;0;0;1;0;0;17367,22222;135
63;0;1;81;2;1;0;0;0;1;0;1;0;0;0;28681,33333;130
63;1;1;57;2;1;0;1;0;0;0;0;0;1;0;25860,66667;189
63;1;1;78;2;1;0;1;0;0;0;0;0;0;1;30335,33333;344
63;1;1;81;1;1;0;0;0;1;0;1;0;0;0;19765;212
63;1;0;36;3;1;0;1;0;0;0;0;0;1;0;12442;579
63;0;1;40;3;0;0;1;0;0;0;0;0;1;0;0;153
63;0;1;57;1;1;1;0;0;0;0;0;0;1;0;25674;943
63;1;1;62;3;1;0;1;0;0;0;0;0;1;0;16973,5;241
63;1;1;42;3;1;0;1;0;0;0;0;0;1;0;17936,11111;220
63;1;1;58;2;1;0;1;0;0;0;0;1;0;0;49402;155
63;1;1;44;2;1;0;1;0;0;0;0;0;0;1;37626,66667;426
63;1;1;35;3;0;0;1;0;0;0;0;1;0;0;21422,77778;630
63;1;1;78;1;1;0;0;0;1;0;0;1;0;0;17629;119
63;1;1;37;2;1;1;0;0;0;0;0;1;0;0;28386,66667;282
63;1;1;58;3;1;0;1;0;0;0;0;0;0;1;29075;198
63;0;1;36;1;1;1;0;0;0;0;0;0;1;0;17810;642
63;1;1;51;1;1;0;0;1;0;0;0;1;0;0;19652;154
63;1;1;44;4;1;0;1;0;0;0;0;0;1;0;26896,19048;305
63;1;1;27;2;1;1;0;0;0;0;0;0;1;0;16862,66667;480
63;0;1;56;2;1;0;1;0;0;0;0;0;1;0;25776;284
63;0;1;46;4;1;0;1;0;0;0;0;0;0;1;4016,190476;114
63;1;1;37;3;1;0;1;0;0;0;0;0;1;0;20249,44444;186
63;1;1;68;3;1;0;1;0;0;0;0;0;0;1;54283,5;303
63;0;1;69;2;0;0;0;1;0;0;0;1;0;0;14907,33333;552
63;1;1;68;4;1;0;1;0;0;0;0;1;0;0;14654,4;322
63;0;1;54;3;1;0;1;0;0;0;0;0;0;1;21169,5;243
63;0;1;73;5;1;0;0;0;1;0;0;1;0;0;5783,461539;292
63;0;0;44;1;1;0;1;0;0;0;0;0;1;0;9072;341
63;1;1;69;2;1;0;1;0;0;0;0;1;0;0;14914,66667;105
63;1;1;43;3;1;0;1;0;0;0;0;0;0;1;71566,5;425
63;1;1;78;1;1;1;0;0;0;0;0;1;0;0;14200;339
63;1;1;59;4;1;0;1;0;0;0;0;1;0;0;13657,6;462
63;0;1;81;1;0;0;0;0;1;0;1;0;0;0;18908;138
63;0;1;24;1;1;1;0;0;0;0;0;1;0;0;8460;71
63;0;1;75;2;1;0;0;0;1;0;0;0;1;0;29339,33333;190
63;0;1;49;1;1;1;0;0;0;0;0;0;1;0;20179;794
64;1;1;38;2;1;0;1;0;0;0;0;1;0;0;25534;464
64;0;1;41;4;1;0;1;0;0;0;0;0;0;1;23301,42857;1343
64;0;1;36;1;1;1;0;0;0;0;0;1;0;0;11100;396
64;1;1;70;2;1;0;1;0;0;0;0;0;1;0;20486;192
64;1;1;71;2;1;0;1;0;0;0;0;1;0;0;11866;112
64;1;1;39;2;1;1;0;0;0;0;0;1;0;0;30087,33333;391
64;1;1;81;2;1;0;1;0;0;0;0;1;0;0;15060;217
64;1;1;38;4;1;0;1;0;0;0;0;0;1;0;22522,38095;840
64;1;1;57;2;0;1;0;0;0;0;0;1;0;0;4070;104
64;1;1;64;3;1;0;1;0;0;0;0;0;1;0;30820;278
64;1;1;45;4;1;0;1;0;0;0;0;1;0;0;13542,6087;285
64;1;1;53;3;0;0;1;0;0;0;0;1;0;0;37699,5;364
64;1;1;70;2;1;0;1;0;0;0;0;0;1;0;36257,33333;346
64;1;1;34;3;1;0;1;0;0;0;0;0;1;0;12524,44444;159
64;0;1;80;1;0;0;0;0;1;0;0;0;1;0;1013;37
64;1;1;64;3;1;0;1;0;0;0;0;0;1;0;45712;258
64;0;1;76;1;1;0;0;0;1;0;0;0;1;0;21406;138
64;0;1;81;1;1;0;0;0;1;0;1;0;0;0;12562;140
64;1;1;60;3;1;0;1;0;0;0;0;1;0;0;54121,5;269
64;1;1;54;3;1;0;1;0;0;0;0;1;0;0;37978;269
64;0;1;74;1;0;0;0;0;1;0;1;0;0;0;4550;232
64;1;1;58;3;1;0;1;0;0;0;0;0;1;0;19984;442
64;1;1;47;4;1;0;1;0;0;0;0;1;0;0;13123,47826;148
64;1;1;26;4;1;0;1;0;0;0;0;1;0;0;12533,33333;442
64;1;0;53;3;0;0;1;0;0;0;0;0;1;0;13390,5;471
64;1;1;76;2;1;0;1;0;0;0;0;1;0;0;9898,666667;129
64;1;1;72;4;1;0;1;0;0;0;0;0;1;0;26778,4;329
64;1;1;70;2;1;0;1;0;0;0;0;1;0;0;11873,33333;313
64;1;1;49;1;0;1;0;0;0;0;0;1;0;0;2637;38
64;1;1;29;2;1;1;0;0;0;0;0;0;1;0;18419,33333;415
64;1;1;51;4;1;0;1;0;0;0;0;0;1;0;9815,6;197
64;1;1;36;4;1;1;0;0;0;0;0;0;1;0;23556,19048;324
64;1;1;63;3;1;0;1;0;0;0;0;0;0;1;24938;699
64;1;1;64;2;1;0;1;0;0;0;0;0;1;0;32188;230
64;1;1;44;4;1;0;1;0;0;0;0;0;1;0;14033,33333;219
64;0;1;67;1;1;1;0;0;0;0;0;0;1;0;21666;852
64;0;1;53;4;0;0;0;1;0;0;0;0;1;0;3542,4;136
64;0;1;51;2;1;0;0;1;0;0;0;0;1;0;9195,384615;593
64;0;1;61;2;1;0;0;0;1;0;0;0;0;1;15575,33333;114
64;0;0;55;2;0;0;1;0;0;0;0;0;1;0;5200;200
65;0;1;78;1;1;0;0;0;1;0;0;1;0;0;3103;97
65;0;1;78;1;1;0;0;0;1;0;0;1;0;0;11521;359
65;0;1;37;4;1;0;1;0;0;0;0;0;1;0;24001,42857;302
65;1;1;42;2;0;0;1;0;0;0;0;0;1;0;31477,33333;265
65;1;1;58;3;1;0;1;0;0;0;0;1;0;0;21297;209
65;1;1;51;4;1;0;1;0;0;0;0;1;0;0;9079,2;141
65;1;1;31;2;0;0;1;0;0;0;0;0;1;0;15701,33333;497
65;0;1;42;3;1;1;0;0;0;0;0;1;0;0;10725;297
65;1;1;49;3;1;0;0;1;0;0;0;1;0;0;8148,5;507
65;0;1;79;1;1;0;0;0;1;0;0;1;0;0;9002;126
65;1;1;41;3;1;0;1;0;0;0;0;0;1;0;16787,77778;158
65;1;1;51;3;1;0;1;0;0;0;0;0;1;0;27118,5;330
65;1;1;40;3;1;0;1;0;0;0;0;0;1;0;19230;316
65;1;1;68;2;1;0;1;0;0;0;0;0;0;1;21743,33333;134
65;0;1;42;2;0;0;0;1;0;0;0;0;1;0;16748,46154;164
65;1;1;77;2;1;0;1;0;0;0;0;0;1;0;27629,33333;405
65;0;1;54;3;1;0;1;0;0;0;0;1;0;0;27114,5;768
65;0;1;69;1;1;0;0;1;0;0;0;1;0;0;10785;156
65;1;1;81;2;1;0;1;0;0;0;0;1;0;0;10992,66667;238
65;1;1;68;2;1;0;0;0;1;0;0;1;0;0;22998,66667;265
65;1;1;69;2;1;0;1;0;0;0;0;0;0;1;38782;308
65;1;1;76;4;1;0;1;0;0;0;0;0;1;0;9800,869565;274
65;1;1;35;3;1;0;1;0;0;0;0;0;1;0;29678,33333;406
65;1;1;48;3;1;0;1;0;0;0;0;0;1;0;21135,5;135
65;1;1;62;1;1;0;1;0;0;0;0;0;1;0;28120;138
65;1;1;53;1;1;0;0;1;0;0;0;1;0;0;31501;457
65;0;1;49;4;1;0;1;0;0;0;0;0;1;0;23181,73913;394
65;0;1;65;2;1;0;1;0;0;0;0;0;1;0;10082,66667;284
65;1;1;62;4;1;0;1;0;0;0;0;1;0;0;18506,8;334
65;1;1;36;3;1;0;1;0;0;0;0;1;0;0;16164,44444;77
65;1;1;78;2;0;0;1;0;0;0;0;1;0;0;9651,333333;177
65;1;1;47;4;1;0;1;0;0;0;0;0;1;0;18024,8;632
65;1;1;72;4;1;0;1;0;0;0;0;1;0;0;10571,2;68
65;1;1;43;1;1;1;0;0;0;0;0;0;1;0;21285;706
65;1;1;51;1;1;1;0;0;0;0;0;0;1;0;28351;546
65;1;1;81;2;1;0;0;0;1;0;0;1;0;0;9194;101
65;1;1;47;4;0;0;1;0;0;0;0;1;0;0;13942,4;98
65;1;1;47;5;1;0;1;0;0;0;0;1;0;0;5773,928571;548
65;1;1;52;2;1;0;1;0;0;0;0;0;1;0;14999,33333;179
65;0;1;57;1;1;0;0;0;0;1;0;0;1;0;19730;166
65;1;1;75;2;1;0;1;0;0;0;0;1;0;0;10802,66667;137
65;0;1;44;2;0;1;0;0;0;0;0;1;0;0;255,3333333;180
65;0;1;42;1;1;1;0;0;0;0;0;0;0;1;24076;207
65;1;1;46;4;1;0;1;0;0;0;0;1;0;0;15518,26087;316
65;1;1;53;1;1;1;0;0;0;0;0;1;0;0;21150;107
65;1;1;32;3;1;1;0;0;0;0;0;1;0;0;28885,55556;728
65;0;1;69;1;1;0;1;0;0;0;0;1;0;0;9048;195
65;1;1;78;2;1;0;1;0;0;0;0;0;1;0;14736,66667;601
65;1;0;53;3;1;0;1;0;0;0;0;0;0;1;30097,5;993
65;1;1;69;2;0;0;1;0;0;0;0;1;0;0;10833,33333;219
65;1;1;54;5;1;0;1;0;0;0;0;0;1;0;15707,5;478
65;1;1;47;4;0;0;1;0;0;0;0;1;0;0;2603,478261;79
65;1;1;33;3;1;0;1;0;0;0;0;0;1;0;17062,22222;602
65;0;1;47;3;1;0;0;0;1;0;0;1;0;0;16229,44444;185
65;1;1;57;5;0;0;1;0;0;0;0;1;0;0;17556;349
65;0;1;47;2;1;0;0;1;0;0;0;0;1;0;12199,33333;191
65;1;1;67;2;1;0;1;0;0;0;0;1;0;0;13641,33333;256
65;1;1;31;1;1;1;0;0;0;0;0;1;0;0;8881;100
65;1;1;41;4;1;0;1;0;0;0;0;0;1;0;12008,09524;222
65;1;1;71;2;1;0;1;0;0;0;0;0;1;0;23496;315
65;1;1;74;3;1;0;1;0;0;0;0;1;0;0;18883;500
65;0;0;46;2;1;0;0;0;0;1;0;0;1;0;11363,33333;492
65;1;1;62;4;1;0;1;0;0;0;0;1;0;0;21645,2;208
65;0;1;69;1;1;0;0;0;1;0;0;0;1;0;28136;528
65;0;0;51;3;1;0;1;0;0;0;0;0;0;1;15419,44444;383
65;1;1;71;2;1;0;1;0;0;0;0;1;0;0;14338;230
65;0;1;68;1;1;0;0;0;0;1;0;0;0;1;33080;803
65;1;1;79;2;1;0;1;0;0;0;0;1;0;0;23748,66667;244
65;0;1;40;2;1;1;0;0;0;0;0;1;0;0;12179,23077;225
65;0;1;30;1;1;1;0;0;0;0;0;0;0;1;19779;593
65;1;1;58;4;1;0;1;0;0;0;0;1;0;0;21014,4;256
65;1;1;63;3;1;0;1;0;0;0;0;0;1;0;18741;483
65;1;1;76;2;1;0;1;0;0;0;0;0;1;0;30713,33333;421
65;0;1;57;2;1;0;0;0;0;1;0;1;0;0;13395,33333;566
65;0;0;33;1;0;0;1;0;0;0;0;1;0;0;4500;178
65;1;1;61;2;1;0;1;0;0;0;0;1;0;0;14723,33333;390
65;1;1;67;4;1;0;1;0;0;0;0;1;0;0;22889,6;479
65;0;1;69;1;1;0;0;0;1;0;0;0;0;1;24530;65
65;1;1;47;4;1;0;1;0;0;0;0;1;0;0;10614,34783;231
65;0;1;41;1;1;1;0;0;0;0;0;0;1;0;3453;563
65;1;1;66;3;1;0;1;0;0;0;0;0;1;0;32302,5;362
65;0;1;81;1;1;0;0;0;1;0;1;0;0;0;17914;135
65;1;1;44;4;0;0;1;0;0;0;0;0;1;0;7477,6;236
65;0;1;37;2;1;1;0;0;0;0;0;0;1;0;11513,07692;350
65;1;1;59;2;1;0;1;0;0;0;0;1;0;0;41553,33333;415
65;1;1;50;1;1;0;0;0;0;1;0;1;0;0;1199;389
65;0;1;44;3;1;0;0;0;1;0;0;0;0;1;2523;437
65;1;1;45;1;1;1;0;0;0;0;0;0;0;1;15035;831
65;0;1;34;1;1;1;0;0;0;0;0;0;1;0;19672;424
65;1;1;64;4;1;0;1;0;0;0;0;0;0;1;39451,2;823
65;0;1;81;1;1;0;0;0;1;0;0;1;0;0;13639;283
65;1;1;81;2;1;0;1;0;0;0;0;1;0;0;16328;128
65;1;1;37;4;1;0;1;0;0;0;0;0;1;0;8610,952381;135
65;0;1;39;4;0;0;1;0;0;0;0;0;0;1;11552,63158;278
65;0;1;81;1;1;1;0;0;0;0;0;1;0;0;8632;116
65;1;1;67;2;1;0;1;0;0;0;0;1;0;0;17246,66667;339
65;1;1;61;1;1;0;1;0;0;0;0;0;1;0;40377;321
65;1;1;52;4;1;0;1;0;0;0;0;1;0;0;17427,3913;359
65;1;1;78;2;1;0;1;0;0;0;0;1;0;0;18787,33333;218
65;0;1;35;2;1;1;0;0;0;0;0;0;1;0;2503,076923;558
65;0;1;58;3;1;0;1;0;0;0;0;0;1;0;34646,5;712
65;0;0;38;4;1;0;1;0;0;0;0;0;1;0;15680,86957;52
65;1;1;44;3;1;0;1;0;0;0;0;0;1;0;15003,33333;428
65;0;1;81;1;1;0;0;0;1;0;0;1;0;0;15064;156
65;1;1;42;4;1;0;1;0;0;0;0;0;1;0;12785,2381;403
65;1;1;50;2;1;1;0;0;0;0;0;0;1;0;15294;193
65;1;1;39;4;1;0;1;0;0;0;0;0;1;0;19525,71429;1724
65;1;1;46;3;1;0;1;0;0;0;0;1;0;0;12164,5;109
65;0;1;51;2;1;1;0;0;0;0;0;0;0;1;36783,33333;550
65;1;1;47;4;0;0;1;0;0;0;0;1;0;0;8625,6;143
65;1;1;64;3;1;0;1;0;0;0;0;1;0;0;18405;1055
65;1;1;53;1;1;1;0;0;0;0;0;0;1;0;32824;66
65;0;1;48;3;1;0;1;0;0;0;0;0;1;0;22415,55556;183
65;1;1;50;1;0;1;0;0;0;0;0;0;1;0;-4567;296
81;1;1;43;4;1;0;1;0;0;0;0;0;0;1;15785,71429;267
81;1;1;66;2;1;0;1;0;0;0;0;1;0;0;17253,33333;580
81;1;1;77;2;1;0;1;0;0;0;0;1;0;0;18070;214
81;0;0;44;1;1;0;0;0;0;1;0;0;1;0;6000;159
81;1;1;79;2;1;0;1;0;0;0;0;0;1;0;12786,66667;217
81;1;1;72;3;1;0;1;0;0;0;0;1;0;0;22105,5;175
81;0;1;51;1;1;0;0;0;0;1;0;1;0;0;16924;598
